"","rules","support","confidence","lift","count"
"321718","{intx_resource_Disabilities=0,intx_type_Housing_Stability=1} => {Negative.MO=1}",0.109634551495017,0.221476510067114,1.0928595004951,33
"322168","{event_type_Class=0,intx_record_type_Housing_Stability=1} => {Negative.MO=1}",0.109634551495017,0.221476510067114,1.0928595004951,33
"326647","{intx_resource_Coats=0,intx_resource_Income=0} => {Negative.MO=1}",0.192691029900332,0.221374045801527,1.0923538981354,58
"326872","{intx_resource_Bus_Cards=0,intx_resource_Employment=0} => {Negative.MO=1}",0.192691029900332,0.221374045801527,1.0923538981354,58
"326596","{intx_resource_Coats=0,intx_resource_Family.Social_Relations=0} => {Negative.MO=1}",0.186046511627907,0.221343873517787,1.09220501522711,56
"326845","{intx_resource_Employment=0,intx_resource_Family.Social_Relations=0} => {Negative.MO=1}",0.186046511627907,0.221343873517787,1.09220501522711,56
"324610","{intx_record_type_Material_Goods=0,intx_resource_Disabilities=0} => {Negative.MO=1}",0.179401993355482,0.221311475409836,1.09204514915345,54
"324643","{intx_record_type_Material_Goods=0,intx_subtype_Lease_Violation=0} => {Negative.MO=1}",0.179401993355482,0.221311475409836,1.09204514915345,54
"324706","{intx_record_type_Material_Goods=0,intx_resource__Substance_Abuse=0} => {Negative.MO=1}",0.179401993355482,0.221311475409836,1.09204514915345,54
"324883","{intx_resource_Disabilities=0,intx_type_Material_Goods=0} => {Negative.MO=1}",0.179401993355482,0.221311475409836,1.09204514915345,54
"324916","{intx_subtype_Lease_Violation=0,intx_type_Material_Goods=0} => {Negative.MO=1}",0.179401993355482,0.221311475409836,1.09204514915345,54
"324979","{intx_resource__Substance_Abuse=0,intx_type_Material_Goods=0} => {Negative.MO=1}",0.179401993355482,0.221311475409836,1.09204514915345,54
"320539","{intx_record_type_Connection_to_Community_Resource=1,intx_resource_Medical.Dental=0} => {Negative.MO=1}",0.0830564784053156,0.221238938053097,1.09168721891774,25
"320620","{intx_record_type_Connection_to_Community_Resource=1,intx_resource__Substance_Abuse=0} => {Negative.MO=1}",0.0830564784053156,0.221238938053097,1.09168721891774,25
"320440","{event_type_Bingo.Game_Night=0,intx_record_type_Connection_to_Community_Resource=1} => {Negative.MO=1}",0.0764119601328904,0.221153846153846,1.09126733921816,23
"322750","{event_type_Community_Meal=0,intx_resource_Community_Involvement=0} => {Negative.MO=1}",0.13953488372093,0.221052631578947,1.09076790336497,42
"322279","{intx_record_type_Housing_Stability=1,lead_job_Bulk_Mail=0} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"322303","{intx_record_type_Housing_Stability=1,lead_job_Beyond_Bricks_and_Mortar=0} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"322330","{intx_record_type_Housing_Stability=1,lead_job_Community_Leadership_Institute=0} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"322336","{intx_record_type_Housing_Stability=1,lead_job_Board_Meetings=0} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"322366","{intx_record_type_Housing_Stability=1,lead_job_Building_Dreams_Initiative=0} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"322375","{intx_record_type_Housing_Stability=1,intx_subtype_Recertification=0} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"322381","{intx_record_type_Housing_Stability=1,intx_subtype_Reading_mail=0} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"322384","{intx_record_type_Housing_Stability=1,intx_resource__Employment=0} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"322387","{event_type_Support_Group=0,intx_record_type_Housing_Stability=1} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"322390","{intx_record_type_Housing_Stability=1,intx_resource_Utilities.Phone=0} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"322393","{intx_record_type_Housing_Stability=1,intx_resource_Immigration=0} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"322396","{intx_record_type_Housing_Stability=1,intx_resource__Financial_Literacy=0} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"322402","{intx_record_type_Housing_Stability=1,intx_type_Conflict_Resolution.Mediation=0} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"322405","{intx_record_type_Housing_Stability=1,lead_job_BINGO=0} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"322408","{intx_record_type_Housing_Stability=1,intx_resource__Gift_Card=0} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"322411","{intx_record_type_Housing_Stability=1,intx_resource__Toys_for_Tots=0} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"322423","{intx_record_type_Housing_Stability=1,intx_resource__Life_Skills=0} => {Negative.MO=1}",0.132890365448505,0.220994475138122,1.09048093469794,40
"327358","{intx_resource_Back_to_School_Supplies=0,intx_resource_Gift_Card=0} => {Negative.MO=1}",0.196013289036545,0.220973782771536,1.09037882974151,59
"323023","{event_type_Property_Meeting=0,intx_resource_Food=0} => {Negative.MO=1}",0.12624584717608,0.22093023255814,1.09016393442623,38
"326863","{intx_resource_Employment=0,lead_job_Event_Assistance=0} => {Negative.MO=1}",0.18936877076412,0.22093023255814,1.09016393442623,57
"327340","{intx_resource_Back_to_School_Supplies=0,Leadership_Tier_2=0} => {Negative.MO=1}",0.18936877076412,0.22093023255814,1.09016393442623,57
"326569","{intx_resource_Coats=0,intx_resource_Employment=0} => {Negative.MO=1}",0.182724252491694,0.220883534136546,1.08993350450984,55
"4001","{event_subtype_Social=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"321835","{event_subtype_Social=0,event_type_Community_Meal=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"321874","{event_subtype_Social=0,event_type_Food_Shelf=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"321889","{event_subtype_Social=0,event_type_Movie_Night=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"321937","{event_subtype_Social=0,event_type_Bingo.Game_Night=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"321949","{event_subtype_Social=0,event_type_Field_Trip.Outing=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"321964","{event_subtype_Social=0,event_type_Campfire=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"321970","{event_subtype_Social=0,intx_resource_Energy_Assistance=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"321973","{event_subtype_Social=0,intx_resource_Transportation=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"321979","{event_subtype_Social=0,intx_resource_Legal=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"321985","{event_subtype_Social=0,intx_resource__Housing=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322003","{event_subtype_Social=0,event_type_Doctor_Visit=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322009","{event_subtype_Social=0,intx_resource_Domestic_Violence=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322012","{event_subtype_Social=0,intx_resource_Interpretation=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322015","{event_subtype_Social=0,intx_resource__Safety=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322018","{event_subtype_Social=0,intx_resource_Child_Care=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322021","{event_subtype_Social=0,intx_resource_Disabilities=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322024","{event_subtype_Social=0,event_type_Garden_Club=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322042","{event_subtype_Social=0,intx_resource_Substance_Abuse=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322048","{event_subtype_Social=0,intx_resource__Income=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322054","{event_subtype_Social=0,intx_subtype_Lease_Violation=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322057","{event_subtype_Social=0,intx_resource__Mental_Health=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322066","{event_subtype_Social=0,lead_job_Building_Captain=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322087","{event_subtype_Social=0,intx_resource__Employment=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322090","{event_subtype_Social=0,event_type_Support_Group=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322093","{event_subtype_Social=0,intx_resource_Utilities.Phone=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322096","{event_subtype_Social=0,intx_resource_Immigration=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322099","{event_subtype_Social=0,intx_resource__Financial_Literacy=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322105","{event_subtype_Social=0,intx_type_Conflict_Resolution.Mediation=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322111","{event_subtype_Social=0,intx_resource__Gift_Card=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322114","{event_subtype_Social=0,intx_resource__Toys_for_Tots=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322117","{event_subtype_Social=0,intx_resource__Substance_Abuse=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"322126","{event_subtype_Social=0,intx_resource__Life_Skills=0} => {Negative.MO=1}",0.119601328903654,0.220858895705521,1.08981192798954,36
"325579","{intx_resource_Household_Goods=0,intx_type_Direct_Support=0} => {Negative.MO=1}",0.176079734219269,0.220833333333333,1.08968579234973,53
"326314","{event_type_Food_Shelf=0,intx_resource_Coats=0} => {Negative.MO=1}",0.176079734219269,0.220833333333333,1.08968579234973,53
"319789","{intx_resource__Substance_Abuse=0,intx_resource_Food=1} => {Negative.MO=1}",0.0564784053156146,0.220779220779221,1.08941877794337,17
"321880","{event_subtype_Social=0,intx_resource_Employment=0} => {Negative.MO=1}",0.112956810631229,0.220779220779221,1.08941877794337,34
"323950","{event_subtype_Educational=0,intx_type_Direct_Support=0} => {Negative.MO=1}",0.169435215946844,0.220779220779221,1.08941877794337,51
"324481","{intx_record_type_Material_Goods=0,intx_resource_Rental_Assistance=0} => {Negative.MO=1}",0.169435215946844,0.220779220779221,1.08941877794337,51
"324499","{intx_record_type_Material_Goods=0,Leadership_Tier_1=0} => {Negative.MO=1}",0.169435215946844,0.220779220779221,1.08941877794337,51
"324529","{intx_record_type_Material_Goods=0,lead_job_Cleaning=0} => {Negative.MO=1}",0.169435215946844,0.220779220779221,1.08941877794337,51
"324754","{intx_resource_Rental_Assistance=0,intx_type_Material_Goods=0} => {Negative.MO=1}",0.169435215946844,0.220779220779221,1.08941877794337,51
"324772","{intx_type_Material_Goods=0,Leadership_Tier_1=0} => {Negative.MO=1}",0.169435215946844,0.220779220779221,1.08941877794337,51
"324802","{intx_type_Material_Goods=0,lead_job_Cleaning=0} => {Negative.MO=1}",0.169435215946844,0.220779220779221,1.08941877794337,51
"325273","{event_type_Food_Shelf=0,intx_resource_Community_Involvement=0} => {Negative.MO=1}",0.169435215946844,0.220779220779221,1.08941877794337,51
"323899","{event_subtype_Educational=0,intx_resource_Household_Goods=0} => {Negative.MO=1}",0.156146179401993,0.220657276995305,1.08881705533749,47
"329650","{intx_resource_Income=0,intx_type_Direct_Support=0} => {Negative.MO=1}",0.199335548172757,0.220588235294118,1.08847637415622,60
"322852","{event_type_Campfire=0,event_type_Community_Meal=0} => {Negative.MO=1}",0.142857142857143,0.220512820512821,1.08810424548129,43
"322888","{event_type_Community_Meal=0,Leadership_Tier_3=0} => {Negative.MO=1}",0.142857142857143,0.220512820512821,1.08810424548129,43
"326602","{intx_resource_Coats=0,Leadership_Tier_2=0} => {Negative.MO=1}",0.186046511627907,0.220472440944882,1.08790499548212,56
"322768","{event_type_Community_Meal=0,intx_resource_Employment=0} => {Negative.MO=1}",0.136212624584718,0.220430107526882,1.08769610435396,41
"325324","{intx_resource_Community_Involvement=0,lead_job_Event_Assistance=0} => {Negative.MO=1}",0.179401993355482,0.220408163265306,1.08758782201405,54
"322294","{intx_record_type_Housing_Stability=1,lead_job_Floor_Monitor=0} => {Negative.MO=1}",0.129568106312292,0.220338983050847,1.08724645734926,39
"322300","{event_type_Doctor_Visit=0,intx_record_type_Housing_Stability=1} => {Negative.MO=1}",0.129568106312292,0.220338983050847,1.08724645734926,39
"323977","{event_subtype_Educational=0,intx_resource_Safety=0} => {Negative.MO=1}",0.172757475083056,0.220338983050847,1.08724645734926,52
"325285","{intx_resource_Back_to_School_Supplies=0,intx_resource_Community_Involvement=0} => {Negative.MO=1}",0.172757475083056,0.220338983050847,1.08724645734926,52
"323908","{event_subtype_Educational=0,event_type_Food_Shelf=0} => {Negative.MO=1}",0.166112956810631,0.220264317180617,1.08687802412075,50
"323914","{event_subtype_Educational=0,intx_resource_Employment=0} => {Negative.MO=1}",0.166112956810631,0.220264317180617,1.08687802412075,50
"323920","{event_subtype_Educational=0,intx_resource_Back_to_School_Supplies=0} => {Negative.MO=1}",0.166112956810631,0.220264317180617,1.08687802412075,50
"327415","{intx_resource_Back_to_School_Supplies=0,lead_job_Flyering.Door_Knocking=0} => {Negative.MO=1}",0.196013289036545,0.220149253731343,1.0863102520186,59
"328978","{intx_resource_Bus_Cards=0,intx_resource_Family.Social_Relations=0} => {Negative.MO=1}",0.196013289036545,0.220149253731343,1.0863102520186,59
"329623","{intx_resource_Gift_Card=0,intx_type_Direct_Support=0} => {Negative.MO=1}",0.196013289036545,0.220149253731343,1.0863102520186,59
"321883","{event_subtype_Social=0,intx_resource_Clothing=0} => {Negative.MO=1}",0.116279069767442,0.220125786163522,1.0861944530364,35
"321895","{event_subtype_Social=0,intx_resource__Household_Goods=0} => {Negative.MO=1}",0.116279069767442,0.220125786163522,1.0861944530364,35
"321898","{event_subtype_Social=0,intx_resource__Furniture=0} => {Negative.MO=1}",0.116279069767442,0.220125786163522,1.0861944530364,35
"321952","{event_subtype_Social=0,intx_resource_Toys_for_Tots=0} => {Negative.MO=1}",0.116279069767442,0.220125786163522,1.0861944530364,35
"322006","{event_subtype_Social=0,lead_job_Beyond_Bricks_and_Mortar=0} => {Negative.MO=1}",0.116279069767442,0.220125786163522,1.0861944530364,35
